date,open_positions,capital_deployed
2020-09-25,4,6235.492048414321
2020-09-28,4,6235.492048414321
2020-09-29,5,7802.376991328439
2020-09-30,6,9363.332531334672
2020-10-01,5,7796.447588420556
2020-10-02,6,9362.45186354913
2020-10-05,5,7791.283041824554
2020-10-06,7,11015.018238110295
2020-10-07,6,9532.746726522935
2020-10-08,8,12823.616254228273
2020-10-09,8,12961.742500084823
2020-10-12,6,9692.764172937283
2020-10-13,8,13016.737799480969
2020-10-14,5,8174.737863203553
2020-10-15,5,8174.737863203553
2020-10-16,6,9801.332563806332
2020-10-19,5,8162.539197538453
2020-10-20,3,4962.766992811565
2020-10-21,3,4962.766992811565
2020-10-22,4,6610.913980571187
2020-10-23,6,9983.437236322014
2020-10-26,7,11668.451949349786
2020-10-27,5,8344.711988249717
2020-10-28,5,8344.711988249717
2020-10-29,4,6669.119014909267
2020-10-30,3,5014.863350638746
2020-11-02,3,5014.863350638746
2020-11-03,4,6648.811837967647
2020-11-04,5,8282.171658493477
2020-11-05,5,8268.371481652932
2020-11-06,5,8265.483995388568
2020-11-09,4,6645.335684900209
2020-11-10,8,13530.981324556777
2020-11-11,8,13786.510959076477
2020-11-12,6,10399.389151248277
2020-11-13,5,8657.631702555125
2020-11-16,6,10418.094687838287
2020-11-17,9,15717.170809522233
2020-11-18,6,10568.115002594026
2020-11-19,5,8807.90660999975
2020-11-20,5,8817.224789759497
2020-11-23,5,8817.224789759497
2020-11-24,5,8817.224789759497
2020-11-25,3,5287.489824811202
2020-11-27,2,3511.318609582433
2020-11-30,2,3511.318609582433
2020-12-01,1,1751.1102169881583
2020-12-02,1,1751.1102169881583
2020-12-03,1,1751.1102169881583
2020-12-04,1,1751.1102169881583
2020-12-07,1,1751.1102169881583
2020-12-08,3,5341.327885045612
2020-12-09,3,5341.327885045612
2020-12-10,2,3546.2190510168853
2020-12-11,2,3546.2190510168853
2020-12-14,2,3546.2190510168853
2020-12-15,2,3546.2190510168853
2020-12-16,4,7163.42495601163
2020-12-17,5,8980.146689369689
2020-12-18,6,10856.263828467323
2020-12-21,4,7230.939142611891
2020-12-22,3,5395.326156048711
2020-12-23,3,5413.723324909712
2020-12-24,3,5413.723324909712
2020-12-28,3,5413.723324909712
2020-12-29,3,5413.723324909712
2020-12-30,3,5413.723324909712
2020-12-31,3,5413.723324909712
2021-01-04,3,5413.723324909712
2021-01-05,5,9070.059822112014
2021-01-06,6,10884.842603708636
2021-01-07,6,10882.183149706363
2021-01-08,5,9062.44306471852
2021-01-11,5,9062.44306471852
2021-01-12,5,9062.44306471852
2021-01-13,5,9062.44306471852
2021-01-14,5,9073.641471753504
2021-01-15,5,9073.641471753504
2021-01-19,4,7252.163331422644
2021-01-20,4,7344.997778041301
2021-01-21,4,7344.997778041301
2021-01-22,4,7350.534551604947
2021-01-25,5,9202.549868489987
2021-01-26,5,9228.97400811894
2021-01-27,7,12968.031090336968
2021-01-28,4,7413.110075294141
2021-01-29,2,3717.8890096545224
2021-02-01,2,3717.8890096545224
2021-02-02,2,3717.8890096545224
2021-02-03,5,9296.716638137075
2021-02-04,5,9296.716638137075
2021-02-05,5,9296.716638137075
2021-02-08,5,9296.716638137075
2021-02-09,5,9296.716638137075
2021-02-10,5,9296.716638137075
2021-02-11,6,11144.482619394672
2021-02-12,5,9284.873409900489
2021-02-16,5,9284.873409900489
2021-02-17,6,11097.744533877209
2021-02-18,6,11051.471712834733
2021-02-19,5,9238.600588858013
2021-02-22,5,9238.600588858013
2021-02-23,6,11034.064982625927
2021-02-24,6,10991.610863019867
2021-02-25,5,9196.146469251953
2021-02-26,4,7390.834607600415
2021-03-01,4,7390.834607600415
2021-03-02,4,7339.190198401074
2021-03-03,5,9139.117560393272
2021-03-04,4,7342.401501047106
2021-03-05,3,5542.474139054908
2021-03-08,4,7369.955744853974
2021-03-09,6,11042.960276071528
2021-03-10,5,9173.431734962513
2021-03-11,7,12848.742976049802
2021-03-12,7,12836.757921983948
2021-03-15,5,9161.44668089666
2021-03-16,5,9161.44668089666
2021-03-17,6,11014.836366753389
2021-03-18,5,9184.32662817754
2021-03-19,4,7330.936942320809
2021-03-22,4,7364.490981459569
2021-03-23,5,9225.720502795764
2021-03-24,6,11094.829848075125
2021-03-25,5,9233.600326738931
2021-03-26,6,11084.86627762564
2021-03-29,6,11163.890993019351
2021-03-30,5,9294.78164773999
2021-03-31,5,9294.78164773999
2021-04-01,5,9294.78164773999
2021-04-05,6,11192.600260038089
2021-04-06,7,13163.992014158315
2021-04-07,5,9435.663663284366
2021-04-08,5,9435.663663284366
2021-04-09,6,11359.1367289274
2021-04-12,6,11374.993118240554
2021-04-13,6,11469.582900666705
2021-04-14,5,9537.512811824527
2021-04-15,6,11485.298551470318
2021-04-16,6,11574.756427456135
2021-04-19,4,7703.497622167309
2021-04-20,2,3870.4126914493613
2021-04-21,2,3870.4126914493613
2021-04-22,2,3870.4126914493613
2021-04-23,2,3870.4126914493613
2021-04-26,2,3932.4487379938687
2021-04-27,4,7971.111582748454
2021-04-28,3,6054.897883219427
2021-04-29,1,2019.3314223772925
2021-04-30,1,2019.3314223772925
2021-05-03,1,2019.3314223772925
2021-05-04,3,6029.024381102761
2021-05-05,3,6029.024381102761
2021-05-06,4,8078.186916774562
2021-05-07,3,6122.696907703942
2021-05-10,6,12342.106044757467
2021-05-11,5,10292.943509085666
2021-05-12,4,8273.612086708374
2021-05-13,4,8273.612086708374
2021-05-14,4,8273.612086708374
2021-05-17,4,8273.612086708374
2021-05-18,4,8273.612086708374
2021-05-19,3,6200.4757076905325
2021-05-20,3,6200.4757076905325
2021-05-21,5,10178.413934009406
2021-05-24,5,10178.413934009406
2021-05-25,6,12177.84239940195
2021-05-26,5,10188.873286242513
2021-05-27,6,12174.443782608105
2021-05-28,5,10120.240832953257
2021-06-01,6,12130.926155664138
2021-06-02,6,12182.38886425574
2021-06-03,5,10109.252485237897
2021-06-04,5,10109.252485237897
2021-06-07,5,10109.252485237897
2021-06-08,5,10106.828801190399
2021-06-09,5,10106.828801190399
2021-06-10,4,8098.567162527017
2021-06-11,5,10099.458621171992
2021-06-14,4,8100.030155779449
2021-06-15,5,10099.251012360673
2021-06-16,5,10099.251012360673
2021-06-17,5,10099.251012360673
2021-06-18,7,14078.802683071897
2021-06-21,5,10005.610146440957
2021-06-22,5,9973.05972499996
2021-06-23,6,11942.31932761366
2021-06-24,5,9952.543492258048
2021-06-25,6,11949.148316970484
2021-06-28,5,9959.372481614872
2021-06-29,6,11955.658995629989
2021-06-30,6,11969.91762693267
2021-07-01,6,11962.16526758674
2021-07-02,5,9951.301811571622
2021-07-06,5,9951.301811571622
2021-07-07,6,11901.860566286974
2021-07-08,6,11797.990185130211
2021-07-09,5,9847.43143041486
2021-07-12,6,11706.793385057452
2021-07-13,5,9773.63056125702
2021-07-14,5,9773.63056125702
2021-07-15,5,9715.71168787539
2021-07-16,5,9715.71168787539
2021-07-19,7,13535.876264429638
2021-07-20,4,7687.92399750476
2021-07-21,4,7631.432942016349
2021-07-22,4,7631.432942016349
2021-07-23,4,7631.432942016349
2021-07-26,4,7631.432942016349
2021-07-27,4,7631.432942016349
2021-07-28,4,7631.432942016349
2021-07-29,4,7631.432942016349
2021-07-30,4,7631.432942016349
2021-08-02,4,7631.432942016349
2021-08-03,4,7631.432942016349
2021-08-04,5,9513.686600371688
2021-08-05,4,7636.297945384842
2021-08-06,4,7636.297945384842
2021-08-09,5,9519.562599582732
2021-08-10,5,9519.132322112402
2021-08-11,5,9534.917768417024
2021-08-12,6,11484.998026897476
2021-08-13,5,9585.947926394965
2021-08-16,5,9587.282174293825
2021-08-17,5,9587.282174293825
2021-08-18,3,5756.448337374082
2021-08-19,4,7645.1138475398575
2021-08-20,5,9532.508299245135
2021-08-23,6,11456.003014332067
2021-08-24,4,7679.943052461015
2021-08-25,5,9627.348450396728
2021-08-26,6,11567.744933089669
2021-08-27,5,9632.294876578348
2021-08-30,6,11585.867385588866
2021-08-31,6,11591.823909831792
2021-09-01,5,9638.251400821273
2021-09-02,6,11576.668825625278
2021-09-03,7,13532.921138790864
2021-09-07,6,11646.004299233851
2021-09-08,5,9704.143605849797
2021-09-09,4,7796.869750320024
2021-09-10,5,9773.355722912194
2021-09-13,5,9773.355722912194
2021-09-14,5,9773.355722912194
2021-09-15,5,9773.355722912194
2021-09-16,5,9773.355722912194
2021-09-17,6,11728.43637592114
2021-09-20,5,9751.950403328969
2021-09-21,5,9751.950403328969
2021-09-22,5,9751.950403328969
2021-09-23,5,9670.477979804
2021-09-24,7,13510.732368914581
2021-09-27,6,11588.811740386249
2021-09-28,8,15638.840188052103
2021-09-29,5,9870.133728068287
2021-09-30,5,9870.133728068287
2021-10-01,5,9870.133728068287
2021-10-04,4,7892.129644166987
2021-10-05,4,7892.129644166987
2021-10-06,6,11739.965884948939
2021-10-07,6,11714.638429696079
2021-10-08,6,11759.196688053476
2021-10-11,6,11801.927349217844
2021-10-12,5,9833.45097046947
2021-10-13,6,11787.193388880643
2021-10-14,6,11793.743867994874
2021-10-15,7,13838.129418454013
2021-10-18,8,15876.931854945757
2021-10-19,7,13963.601007291238
2021-10-20,5,9987.148790084737
2021-10-21,7,14036.745852171482
2021-10-22,7,14070.35491009609
2021-10-25,8,16078.219260270982
2021-10-26,6,12030.077465126316
2021-10-27,5,10052.073381225018
2021-10-28,6,12002.6716069344
2021-10-29,7,13853.523490905169
2021-11-01,6,11895.922816507624
2021-11-02,6,11983.030557219949
2021-11-03,6,12029.756987742361
2021-11-04,7,14072.909858486095
2021-11-05,5,10065.158650624788
2021-11-08,6,12125.499946516537
2021-11-09,5,10168.048342373952
2021-11-10,5,10168.048342373952
2021-11-11,5,10171.949831631757
2021-11-12,6,12226.374645520993
2021-11-15,5,10182.518537721671
2021-11-16,4,8227.062822134847
2021-11-17,4,8265.984721456087
2021-11-18,4,8260.81768160855
2021-11-19,4,8260.81768160855
2021-11-22,4,8260.81768160855
2021-11-23,5,10312.116410435812
2021-11-24,5,10276.868684963116
2021-11-26,5,10276.868684963116
2021-11-29,5,10276.868684963116
2021-11-30,5,10276.868684963116
2021-12-01,5,10276.868684963116
2021-12-02,3,6185.144556700652
2021-12-03,2,4001.4689178987355
2021-12-06,2,4001.4689178987355
2021-12-07,4,7927.972679219561
2021-12-08,6,11865.865003487535
2021-12-09,4,7939.361242166708
2021-12-10,4,7939.361242166708
2021-12-13,5,9894.69074869647
2021-12-14,4,7925.744586562483
2021-12-15,5,9785.113158962262
2021-12-16,7,13755.409808823277
2021-12-17,7,13832.83882114472
2021-12-20,6,11880.49768745019
2021-12-21,5,9895.349362519682
2021-12-22,5,9895.349362519682
2021-12-23,6,11882.041137200084
2021-12-27,6,11903.66307955134
2021-12-28,6,11924.050273841469
2021-12-29,6,11948.452418465466
2021-12-30,5,9936.598798172117
2021-12-31,4,7918.63603214389
2022-01-03,4,7918.63603214389
2022-01-04,5,9953.464546596528
2022-01-05,9,18247.906032418454
2022-01-06,5,10279.589810752432
2022-01-07,6,12328.66819779773
2022-01-10,6,12316.623215047293
2022-01-11,5,10243.012843591812
2022-01-12,4,8193.934456546514
2022-01-13,4,8200.441251013272
2022-01-14,5,10269.445429171774
2022-01-18,5,10269.445429171774
2022-01-19,5,10269.445429171774
2022-01-20,5,10296.951717480373
2022-01-21,5,10296.951717480373
2022-01-24,4,8235.386328775328
2022-01-25,3,6166.382150616827
2022-01-26,4,8051.6933463165515
2022-01-27,4,8051.6933463165515
2022-01-28,4,7839.468682933948
2022-01-31,4,7839.468682933948
2022-02-01,6,11555.785808705295
2022-02-02,5,9746.412067187635
2022-02-03,4,7888.253504301962
2022-02-04,5,9734.357003393014
2022-02-07,5,9493.757890143992
2022-02-08,4,7420.147518688511
2022-02-09,6,11082.298519327085
2022-02-10,6,11089.446672095051
2022-02-11,6,11085.77298640619
2022-02-14,5,9254.697486086903
2022-02-15,4,7378.330082048334
2022-02-16,5,9178.01215271213
2022-02-17,5,9149.64023888477
2022-02-18,4,7349.958168220973
2022-02-22,4,7349.958168220973
2022-02-23,4,7349.958168220973
2022-02-24,4,7349.958168220973
2022-02-25,3,5378.052834263923
2022-02-28,4,7072.309977653105
2022-03-01,4,7072.309977653105
2022-03-02,4,7072.309977653105
2022-03-03,5,8797.412804833106
2022-03-04,6,10519.255116222495
2022-03-07,7,12240.866007140196
2022-03-08,6,10503.941712968808
2022-03-09,2,3389.8407765503134
2022-03-10,2,3389.8407765503134
2022-03-11,2,3389.8407765503134
2022-03-14,3,5062.642292947798
2022-03-15,3,5062.642292947798
2022-03-16,4,6734.630026338836
2022-03-17,4,6734.630026338836
2022-03-18,7,11786.343826619759
2022-03-21,8,13478.386060652236
2022-03-22,6,10114.693903808176
2022-03-23,5,8442.299278913915
2022-03-24,4,6754.277635477052
2022-03-25,5,8427.48281157145
2022-03-28,5,8427.48281157145
2022-03-29,6,10127.765273795208
2022-03-30,9,15361.237814163022
2022-03-31,5,8601.363533675229
2022-04-01,5,8601.363533675229
2022-04-04,5,8601.363533675229
2022-04-05,6,10260.105990032618
2022-04-06,5,8532.690312852967
2022-04-07,5,8402.022801117413
2022-04-08,5,8314.703435756544
2022-04-11,5,8297.612830195121
2022-04-12,4,6570.197153015469
2022-04-13,4,6570.197153015469
2022-04-14,4,6570.197153015469
2022-04-18,4,6570.197153015469
2022-04-19,4,6570.197153015469
2022-04-20,4,6575.418555268645
2022-04-21,5,8167.697085125356
2022-04-22,5,8148.035720362445
2022-04-25,4,6555.757190505735
2022-04-26,2,3331.7971367754044
2022-04-27,2,3331.7971367754044
2022-04-28,2,3125.7643459432293
2022-04-29,5,7709.83412109575
2022-05-02,5,7709.83412109575
2022-05-03,5,7709.83412109575
2022-05-04,5,7709.83412109575
2022-05-05,4,6188.451234748274
2022-05-06,4,6188.451234748274
2022-05-09,5,7713.348500538828
2022-05-10,5,7713.348500538828
2022-05-11,5,7713.348500538828
2022-05-12,5,7713.348500538828
2022-05-13,5,7713.348500538828
2022-05-16,5,7713.348500538828
2022-05-17,5,7713.348500538828
2022-05-18,5,7730.371902828974
2022-05-19,5,7730.371902828974
2022-05-20,4,6202.348644444801
2022-05-23,6,8999.657194429845
2022-05-24,5,7276.906495046858
2022-05-25,6,8634.44031129324
2022-05-26,6,8617.5397277439
2022-05-27,4,5861.351636504996
2022-05-31,5,7317.817812599397
2022-06-01,4,5919.163537606875
2022-06-02,4,5919.163537606875
2022-06-03,6,8853.159991802959
2022-06-06,5,7311.239323722259
2022-06-07,5,7334.103249228547
2022-06-08,7,10310.364950289973
2022-06-09,5,7364.036621591242
2022-06-10,5,7364.036621591242
2022-06-13,5,7364.036621591242
2022-06-14,4,5836.013363207068
2022-06-15,2,2976.2617010614267
2022-06-16,1,1488.1308505307134
2022-06-17,1,1488.1308505307134
2022-06-21,0,0.0
2022-06-22,3,4022.2249304217794
2022-06-23,4,5369.036737052078
2022-06-24,6,8104.357110669769
2022-06-27,8,10932.784113173288
2022-06-28,5,6856.7220960816685
2022-06-29,5,6856.7220960816685
2022-06-30,5,6856.7220960816685
2022-07-01,5,6856.7220960816685
2022-07-05,5,6856.7220960816685
2022-07-06,5,6856.7220960816685
2022-07-07,6,8234.655426688758
2022-07-08,8,11036.513979455849
2022-07-11,6,8296.893361965755
2022-07-12,5,6903.275473326079
2022-07-13,5,6883.858825881363
2022-07-14,5,6883.858825881363
2022-07-15,5,6883.858825881363
2022-07-18,6,8239.813591708084
2022-07-19,5,6860.818478556148
2022-07-20,6,8257.99832551291
2022-07-21,7,9726.487072132162
2022-07-22,7,9778.51333532872
2022-07-25,6,8370.928524799489
2022-07-26,5,6949.51652540299
2022-07-27,5,6949.51652540299
2022-07-28,7,9789.894729583879
2022-07-29,7,9831.092655745473
2022-08-01,7,9849.30482089294
2022-08-02,6,8417.657151445628
2022-08-03,6,8439.493563976841
2022-08-04,6,8539.841383859242
2022-08-05,5,7090.374986750706
2022-08-08,5,7090.374986750706
2022-08-09,6,8589.456526759466
2022-08-10,5,7115.55546800722
2022-08-11,5,7115.55546800722
2022-08-12,5,7115.55546800722
2022-08-15,6,8636.7665347176
2022-08-16,5,7137.684994708839
2022-08-17,6,8671.819643198365
2022-08-18,5,7300.030284238341
2022-08-19,5,7300.030284238341
2022-08-22,3,4429.546956394865
2022-08-23,3,4429.546956394865
2022-08-24,3,4429.546956394865
2022-08-25,3,4429.546956394865
2022-08-26,3,4429.546956394865
2022-08-29,3,4429.546956394865
2022-08-30,3,4429.546956394865
2022-08-31,2,2895.412307905341
2022-09-01,2,2895.412307905341
2022-09-02,2,2895.412307905341
2022-09-06,2,2895.412307905341
2022-09-07,2,2850.571053708575
2022-09-08,6,8768.856350331258
2022-09-09,5,7292.486537817642
2022-09-12,5,7409.354735620505
2022-09-13,5,7412.7180695721645
2022-09-14,4,5921.648630574341
2022-09-15,4,5921.648630574341
2022-09-16,4,5907.744007655006
2022-09-19,4,5907.744007655006
2022-09-20,4,5907.744007655006
2022-09-21,3,4442.077306418671
2022-09-22,3,4442.077306418671
2022-09-23,3,4442.077306418671
2022-09-26,1,1479.5713241556705
2022-09-27,1,1479.5713241556705
2022-09-28,1,1479.5713241556705
2022-09-29,1,1479.5713241556705
2022-09-30,2,2859.508407942931
2022-10-03,2,2859.508407942931
2022-10-04,2,2859.508407942931
2022-10-05,6,8489.120927866019
2022-10-06,5,7051.340129761021
2022-10-07,6,8563.41799187302
2022-10-10,5,7156.0148618922485
2022-10-11,5,7156.0148618922485
2022-10-12,5,7156.0148618922485
2022-10-13,5,7156.0148618922485
2022-10-14,6,8588.873292674078
2022-10-17,5,7181.470162693306
2022-10-18,5,7181.470162693306
2022-10-19,5,7181.470162693306
2022-10-20,5,7181.470162693306
2022-10-21,6,8614.465742597627
2022-10-24,6,8641.064407974793
2022-10-25,6,8695.517654804278
2022-10-26,7,10296.179748935485
2022-10-27,5,7348.990426155293
2022-10-28,6,8861.405214057113
2022-10-31,8,11950.781869798513
2022-11-01,5,7486.579876913659
2022-11-02,7,10622.705446696558
2022-11-03,5,7623.152867021339
2022-11-04,5,7623.152867021339
2022-11-07,7,10764.685677503763
2022-11-08,8,12373.082470815461
2022-11-09,6,9264.375678615927
2022-11-10,5,7692.285124671933
2022-11-11,9,14388.079801368609
2022-11-14,9,15173.364372409567
2022-11-15,5,8477.569695712891
2022-11-16,5,8477.569695712891
2022-11-17,6,10149.844041342632
2022-11-18,5,8577.20593943091
2022-11-21,5,8577.20593943091
2022-11-22,5,8577.20593943091
2022-11-23,6,10245.409277356619
2022-11-25,5,8573.134931726876
2022-11-28,5,8573.134931726876
2022-11-29,5,8573.134931726876
2022-11-30,5,8573.134931726876
2022-12-01,6,10277.756615651178
2022-12-02,5,8551.523717200886
2022-12-05,5,8551.523717200886
2022-12-06,5,8551.523717200886
2022-12-07,5,8551.523717200886
2022-12-08,5,8551.523717200886
2022-12-09,5,8551.523717200886
2022-12-12,5,8551.523717200886
2022-12-13,5,8551.523717200886
2022-12-14,5,8551.523717200886
2022-12-15,4,6825.290818750595
2022-12-16,4,6825.290818750595
2022-12-19,2,3452.465796900584
2022-12-20,2,3452.465796900584
2022-12-21,1,1726.232898450292
2022-12-22,1,1726.232898450292
2022-12-23,1,1726.232898450292
2022-12-27,1,1726.232898450292
2022-12-28,1,1726.232898450292
2022-12-29,1,1726.232898450292
2022-12-30,2,3360.7090264558656
2023-01-03,1,1634.4761280055736
2023-01-04,2,3277.513800841441
2023-01-05,5,8227.701315864158
2023-01-06,6,9897.239401561708
2023-01-09,9,15109.974134057007
2023-01-10,8,13702.566924196435
2023-01-11,7,12085.593847580169
2023-01-12,7,12135.820755207003
2023-01-13,7,12138.4133699296
2023-01-17,7,12104.104506319203
2023-01-18,6,10360.247198252475
2023-01-19,5,8625.561474619397
2023-01-20,5,8625.561474619397
2023-01-23,5,8625.561474619397
2023-01-24,7,12178.303619838398
2023-01-25,5,8680.902968487851
2023-01-26,5,8709.125729820955
2023-01-27,5,8709.125729820955
2023-01-30,6,10537.90151953319
2023-01-31,5,8774.99303456701
2023-02-01,9,16144.923851629112
2023-02-02,7,12794.89460946063
2023-02-03,7,12802.454166255442
2023-02-06,6,10960.135123118913
2023-02-07,6,10950.360593733578
2023-02-08,5,9111.128439099779
2023-02-09,6,10954.283862294154
2023-02-10,5,9210.871267665952
2023-02-13,6,11056.9909070343
2023-02-14,6,11077.38970809125
2023-02-15,5,9231.270068722904
2023-02-16,5,9231.270068722904
2023-02-17,5,9231.270068722904
2023-02-21,5,9231.270068722904
2023-02-22,5,9231.270068722904
2023-02-23,5,9231.270068722904
2023-02-24,5,9231.270068722904
2023-02-27,5,9231.270068722904
2023-02-28,5,9231.270068722904
2023-03-01,5,9231.270068722904
2023-03-02,4,7385.0075860599745
2023-03-03,5,9166.849984362305
2023-03-06,5,9099.021311677157
2023-03-07,4,7317.178913374829
2023-03-08,3,5542.524881794449
2023-03-09,1,1853.1069759371428
2023-03-10,1,1853.1069759371428
2023-03-13,1,1853.1069759371428
2023-03-14,1,1853.1069759371428
2023-03-15,4,6853.2995591684785
2023-03-16,6,10303.38914510981
2023-03-17,7,12142.904976659602
2023-03-20,5,8704.535293896817
2023-03-21,5,8704.535293896817
2023-03-22,5,8704.535293896817
2023-03-23,5,8704.535293896817
2023-03-24,5,8704.535293896817
2023-03-27,4,6979.49050092615
2023-03-28,4,6979.49050092615
2023-03-29,4,6979.49050092615
2023-03-30,4,6979.49050092615
2023-03-31,4,6979.49050092615
2023-04-03,6,10439.764195649688
2023-04-04,6,10391.746789282803
2023-04-05,5,8661.609941921035
2023-04-06,5,8661.609941921035
2023-04-10,5,8661.609941921035
2023-04-11,6,10392.80729819624
2023-04-12,9,15737.176372644373
2023-04-13,5,8831.137445354045
2023-04-14,5,8831.137445354045
2023-04-17,5,8831.137445354045
2023-04-18,7,12339.527051643166
2023-04-19,6,10560.930681606776
2023-04-20,5,8806.735878462216
2023-04-21,6,10566.691400989233
2023-04-24,5,8812.496597844673
2023-04-25,5,8817.41708687474
2023-04-26,4,7048.479859797399
2023-04-27,5,8765.069833784837
2023-04-28,6,10465.533401796296
2023-05-01,7,12260.752648780588
2023-05-02,7,12300.374342273493
2023-05-03,5,8788.565121301763
2023-05-04,4,6988.920716700322
2023-05-05,4,6985.553434506841
2023-05-08,5,8751.517137313396
2023-05-09,6,10499.661879028472
2023-05-10,5,8749.723809144849
2023-05-11,6,10517.29977534565
2023-05-12,4,7027.810161200812
2023-05-15,5,8761.719185270078
2023-05-16,6,10512.458986595468
2023-05-17,6,10500.202155897046
2023-05-18,7,12244.650881586627
2023-05-19,5,8772.258886890391
2023-05-22,5,8772.258886890391
2023-05-23,5,8772.258886890391
2023-05-24,6,10479.611014467437
2023-05-25,5,8729.672944583812
2023-05-26,5,8729.672944583812
2023-05-30,5,8729.672944583812
2023-05-31,5,8729.672944583812
2023-06-01,5,8729.672944583812
2023-06-02,5,8729.672944583812
2023-06-05,5,8729.672944583812
2023-06-06,5,8729.672944583812
2023-06-07,6,10401.611991606651
2023-06-08,6,10337.825044321691
2023-06-09,5,8630.472916744646
2023-06-12,5,8630.472916744646
2023-06-13,7,12005.841533481993
2023-06-14,6,10247.004896552922
2023-06-15,5,8559.320588184248
2023-06-16,7,11954.106936122773
2023-06-20,5,8594.483580731261
2023-06-21,6,10261.432251528799
2023-06-22,5,8506.524663457087
2023-06-23,5,8506.524663457087
2023-06-26,5,8506.524663457087
2023-06-27,6,10201.605779417385
2023-06-28,6,10217.708805722928
2023-06-29,5,8561.836935732195
2023-06-30,7,11997.894198358295
2023-07-03,7,12036.75127032342
2023-07-05,5,8600.69400769732
2023-07-06,5,8625.799384147525
2023-07-07,5,8625.799384147525
2023-07-10,6,10348.002891623022
2023-07-11,5,8626.798810272276
2023-07-12,5,8695.669515494968
2023-07-13,5,8725.624914633705
2023-07-14,8,13856.398748478538
2023-07-17,5,8552.488024237211
2023-07-18,5,8542.302349972917
2023-07-19,5,8520.15920259392
2023-07-20,6,10216.6218442518
2023-07-21,7,11952.547282325275
2023-07-24,8,13723.41081630894
2023-07-25,5,8589.255681594406
2023-07-26,5,8589.255681594406
2023-07-27,5,8624.123387645268
2023-07-28,4,6915.9053975276975
2023-07-31,5,8644.17270180291
2023-08-01,5,8644.17270180291
2023-08-02,5,8644.17270180291
2023-08-03,5,8644.17270180291
2023-08-04,4,6918.805975333273
2023-08-07,3,5196.3398266692075
2023-08-08,4,6914.389210232729
2023-08-09,4,6914.389210232729
2023-08-10,4,6914.389210232729
2023-08-11,4,6914.389210232729
2023-08-14,4,6914.389210232729
2023-08-15,5,8606.760606816753
2023-08-16,5,8606.760606816753
2023-08-17,4,6893.12136133211
2023-08-18,3,5135.787506617185
2023-08-21,3,5108.219213984759
2023-08-22,5,8506.341810513675
2023-08-23,5,8506.341810513675
2023-08-24,5,8506.341810513675
2023-08-25,4,6808.543376676463
2023-08-28,5,8496.408163969583
2023-08-29,6,10192.618337289692
2023-08-30,5,8492.037701549398
2023-08-31,5,8492.037701549398
2023-09-01,5,8492.037701549398
2023-09-05,5,8492.037701549398
2023-09-06,6,10179.758930913129
2023-09-07,6,10163.7470450747
2023-09-08,7,11806.154068259288
2023-09-11,5,8422.222665575448
2023-09-12,6,10090.408042226509
2023-09-13,6,10063.683548598008
2023-09-14,7,11691.34659520867
2023-09-15,7,11691.29668494021
2023-09-18,6,10028.094595535358
2023-09-19,5,8358.659781981798
2023-09-20,5,8358.659781981798
2023-09-21,5,8358.659781981798
2023-09-22,6,9968.073955326805
2023-09-25,4,6604.968398018258
2023-09-26,2,3275.912464208512
2023-09-27,2,3275.912464208512
2023-09-28,3,4861.170504550285
2023-09-29,4,6452.27509266776
2023-10-02,4,6444.687181243775
2023-10-03,5,8009.997988233905
2023-10-04,5,8009.997988233905
2023-10-05,5,8009.997988233905
2023-10-06,6,9533.43131501134
2023-10-09,5,7810.124858132633
2023-10-10,6,9227.526540060475
2023-10-11,6,9249.60752522762
2023-10-12,6,9257.343809625758
2023-10-13,5,7726.760183483685
2023-10-16,5,7670.026240506923
2023-10-17,5,7563.625421681088
2023-10-18,4,6096.926037880415
2023-10-19,5,7546.039685366382
2023-10-20,4,6024.89547333182
2023-10-23,4,6024.89547333182
2023-10-24,4,5859.646494724646
2023-10-25,4,5859.646494724646
2023-10-26,4,5859.646494724646
2023-10-27,5,7280.4582622236885
2023-10-30,4,5831.34461473772
2023-10-31,4,5831.34461473772
2023-11-01,4,5831.34461473772
2023-11-02,6,8685.725805341282
2023-11-03,7,10148.428212241413
2023-11-06,8,11534.07077331231
2023-11-07,4,5777.835578839478
2023-11-08,6,8643.8224035211
2023-11-09,5,7201.742042184733
2023-11-10,5,7201.742042184733
2023-11-13,6,8621.567109024296
2023-11-14,6,8604.725719388389
2023-11-15,5,7153.131224558014
2023-11-16,7,10068.538808141127
2023-11-17,5,7215.720328960753
2023-11-20,5,7215.720328960753
2023-11-21,6,8676.29232828621
2023-11-22,7,10151.49840420225
2023-11-24,8,11679.593621659595
2023-11-27,6,8813.825707987511
2023-11-28,5,7331.702038462725
2023-11-29,6,8813.444647803746
2023-11-30,7,10252.619481005822
2023-12-01,6,8750.49807203608
2023-12-04,7,10268.378590005537
2023-12-05,5,7344.814161530412
2023-12-06,4,5855.549276863967
2023-12-07,5,7320.015669508344
2023-12-08,6,8789.308337779528
2023-12-11,5,7324.841945135151
2023-12-12,6,8818.946319432203
2023-12-13,5,7349.653651161018
2023-12-14,5,7349.653651161018
2023-12-15,6,8851.485159771386
2023-12-18,4,5880.096605580155
2023-12-19,5,7383.1437923237
2023-12-20,6,8895.138696547869
2023-12-21,5,7393.307187937501
2023-12-22,5,7393.307187937501
2023-12-26,5,7393.307187937501
2023-12-27,5,7393.307187937501
